table_group,category,field_name,field_label,field_type,required,input_control,allowed_values,description,source,notes
category_required_photos,Wheel Loaders,required_photo,Required Photo,reference_value,required,camera,Visible leaks/damage,Required photo for Wheel Loaders,category checklist,Can be enforced by app workflow
category_value_drivers,Wheel Loaders,value_driver,Value Driver,reference_value,reference,display_only,Hours,Value driver to consider for Wheel Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Wheel Loaders,value_driver,Value Driver,reference_value,reference,display_only,Tire life,Value driver to consider for Wheel Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Wheel Loaders,value_driver,Value Driver,reference_value,reference,display_only,Ride control,Value driver to consider for Wheel Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Wheel Loaders,value_driver,Value Driver,reference_value,reference,display_only,Coupler/forks included,Value driver to consider for Wheel Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Wheel Loaders,value_driver,Value Driver,reference_value,reference,display_only,Center articulation wear,Value driver to consider for Wheel Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Wheel Loaders,value_driver,Value Driver,reference_value,reference,display_only,Bucket condition,Value driver to consider for Wheel Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Wheel Loaders,value_driver,Value Driver,reference_value,reference,display_only,Cab package,Value driver to consider for Wheel Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Wheel Loaders,value_driver,Value Driver,reference_value,reference,display_only,Brand desirability,Value driver to consider for Wheel Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Wheel Loaders,value_driver,Value Driver,reference_value,reference,display_only,Running status,Value driver to consider for Wheel Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Wheel Loaders,value_driver,Value Driver,reference_value,reference,display_only,Emission tier,Value driver to consider for Wheel Loaders,category checklist,"Use in training, summary generation, and review"
category_red_flags,Wheel Loaders,structural_damage,Structural Damage,boolean,optional,checkbox,true|false,Red flag applicable to Wheel Loaders,category checklist,Should trigger management review
category_red_flags,Wheel Loaders,active_major_leak,Active Major Leak,boolean,optional,checkbox,true|false,Red flag applicable to Wheel Loaders,category checklist,Should trigger management review
category_red_flags,Wheel Loaders,hour_meter_concern,Hour Meter Concern,boolean,optional,checkbox,true|false,Red flag applicable to Wheel Loaders,category checklist,Should trigger management review
category_red_flags,Wheel Loaders,missing_serial_plate,Missing Serial Plate,boolean,optional,checkbox,true|false,Red flag applicable to Wheel Loaders,category checklist,Should trigger management review
category_red_flags,Wheel Loaders,safety_system_inoperative,Safety System Inoperative,boolean,optional,checkbox,true|false,Red flag applicable to Wheel Loaders,category checklist,Should trigger management review
category_red_flags,Wheel Loaders,non_running_major_component_failure,Non Running Major Component Failure,boolean,optional,checkbox,true|false,Red flag applicable to Wheel Loaders,category checklist,Should trigger management review
category_component_score,Skid Steers,engine_score,Engine Score,integer,required,select,0|1|2|3|4|5,Condition score for Engine,category checklist,Use shared condition definitions
category_component_notes,Skid Steers,engine_notes,Engine Notes,text,optional,textarea,,Appraiser notes for Engine,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Skid Steers,hydraulic_system_score,Hydraulic system Score,integer,required,select,0|1|2|3|4|5,Condition score for Hydraulic system,category checklist,Use shared condition definitions
category_component_notes,Skid Steers,hydraulic_system_notes,Hydraulic system Notes,text,optional,textarea,,Appraiser notes for Hydraulic system,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Skid Steers,drive_system_score,Drive system Score,integer,required,select,0|1|2|3|4|5,Condition score for Drive system,category checklist,Use shared condition definitions
category_component_notes,Skid Steers,drive_system_notes,Drive system Notes,text,optional,textarea,,Appraiser notes for Drive system,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Skid Steers,lift_arms_frame_score,Lift arms/frame Score,integer,required,select,0|1|2|3|4|5,Condition score for Lift arms/frame,category checklist,Use shared condition definitions
category_component_notes,Skid Steers,lift_arms_frame_notes,Lift arms/frame Notes,text,optional,textarea,,Appraiser notes for Lift arms/frame,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Skid Steers,tires_score,Tires Score,integer,required,select,0|1|2|3|4|5,Condition score for Tires,category checklist,Use shared condition definitions
category_component_notes,Skid Steers,tires_notes,Tires Notes,text,optional,textarea,,Appraiser notes for Tires,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Skid Steers,cab_controls_score,Cab/controls Score,integer,required,select,0|1|2|3|4|5,Condition score for Cab/controls,category checklist,Use shared condition definitions
category_component_notes,Skid Steers,cab_controls_notes,Cab/controls Notes,text,optional,textarea,,Appraiser notes for Cab/controls,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Skid Steers,quick_attach_score,Quick attach Score,integer,required,select,0|1|2|3|4|5,Condition score for Quick attach,category checklist,Use shared condition definitions
category_component_notes,Skid Steers,quick_attach_notes,Quick attach Notes,text,optional,textarea,,Appraiser notes for Quick attach,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Skid Steers,attachments_score,Attachments Score,integer,required,select,0|1|2|3|4|5,Condition score for Attachments,category checklist,Use shared condition definitions
category_component_notes,Skid Steers,attachments_notes,Attachments Notes,text,optional,textarea,,Appraiser notes for Attachments,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_attachments,Skid Steers,attachment_option,Attachment Option,reference_value,optional,multi_select,General purpose bucket,Attachment or option for Skid Steers,category checklist,Store as child record where possible
category_attachments,Skid Steers,attachment_option,Attachment Option,reference_value,optional,multi_select,Forks,Attachment or option for Skid Steers,category checklist,Store as child record where possible
category_attachments,Skid Steers,attachment_option,Attachment Option,reference_value,optional,multi_select,Auger,Attachment or option for Skid Steers,category checklist,Store as child record where possible
category_attachments,Skid Steers,attachment_option,Attachment Option,reference_value,optional,multi_select,Grapple,Attachment or option for Skid Steers,category checklist,Store as child record where possible
category_attachments,Skid Steers,attachment_option,Attachment Option,reference_value,optional,multi_select,Trencher,Attachment or option for Skid Steers,category checklist,Store as child record where possible
category_attachments,Skid Steers,attachment_option,Attachment Option,reference_value,optional,multi_select,Cold planer,Attachment or option for Skid Steers,category checklist,Store as child record where possible
category_attachments,Skid Steers,attachment_option,Attachment Option,reference_value,optional,multi_select,Broom,Attachment or option for Skid Steers,category checklist,Store as child record where possible
category_attachments,Skid Steers,attachment_option,Attachment Option,reference_value,optional,multi_select,Breaker,Attachment or option for Skid Steers,category checklist,Store as child record where possible
category_required_photos,Skid Steers,required_photo,Required Photo,reference_value,required,camera,4 corner exterior,Required photo for Skid Steers,category checklist,Can be enforced by app workflow
category_required_photos,Skid Steers,required_photo,Required Photo,reference_value,required,camera,Serial plate,Required photo for Skid Steers,category checklist,Can be enforced by app workflow
category_required_photos,Skid Steers,required_photo,Required Photo,reference_value,required,camera,Hour meter,Required photo for Skid Steers,category checklist,Can be enforced by app workflow
category_required_photos,Skid Steers,required_photo,Required Photo,reference_value,required,camera,Cab interior,Required photo for Skid Steers,category checklist,Can be enforced by app workflow
category_required_photos,Skid Steers,required_photo,Required Photo,reference_value,required,camera,Engine compartment,Required photo for Skid Steers,category checklist,Can be enforced by app workflow
category_required_photos,Skid Steers,required_photo,Required Photo,reference_value,required,camera,Quick attach,Required photo for Skid Steers,category checklist,Can be enforced by app workflow
category_required_photos,Skid Steers,required_photo,Required Photo,reference_value,required,camera,Bucket cutting edge,Required photo for Skid Steers,category checklist,Can be enforced by app workflow
category_required_photos,Skid Steers,required_photo,Required Photo,reference_value,required,camera,All tires,Required photo for Skid Steers,category checklist,Can be enforced by app workflow
category_required_photos,Skid Steers,required_photo,Required Photo,reference_value,required,camera,Visible leaks/damage,Required photo for Skid Steers,category checklist,Can be enforced by app workflow
category_value_drivers,Skid Steers,value_driver,Value Driver,reference_value,reference,display_only,Hours,Value driver to consider for Skid Steers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Skid Steers,value_driver,Value Driver,reference_value,reference,display_only,Enclosed cab vs open,Value driver to consider for Skid Steers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Skid Steers,value_driver,Value Driver,reference_value,reference,display_only,High-flow hydraulics,Value driver to consider for Skid Steers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Skid Steers,value_driver,Value Driver,reference_value,reference,display_only,Attachment package,Value driver to consider for Skid Steers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Skid Steers,value_driver,Value Driver,reference_value,reference,display_only,Tire life,Value driver to consider for Skid Steers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Skid Steers,value_driver,Value Driver,reference_value,reference,display_only,Controls type,Value driver to consider for Skid Steers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Skid Steers,value_driver,Value Driver,reference_value,reference,display_only,Brand demand,Value driver to consider for Skid Steers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Skid Steers,value_driver,Value Driver,reference_value,reference,display_only,Running status,Value driver to consider for Skid Steers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Skid Steers,value_driver,Value Driver,reference_value,reference,display_only,Rental wear,Value driver to consider for Skid Steers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Skid Steers,value_driver,Value Driver,reference_value,reference,display_only,Overall cosmetics,Value driver to consider for Skid Steers,category checklist,"Use in training, summary generation, and review"
category_red_flags,Skid Steers,structural_damage,Structural Damage,boolean,optional,checkbox,true|false,Red flag applicable to Skid Steers,category checklist,Should trigger management review
category_red_flags,Skid Steers,active_major_leak,Active Major Leak,boolean,optional,checkbox,true|false,Red flag applicable to Skid Steers,category checklist,Should trigger management review
category_red_flags,Skid Steers,hour_meter_concern,Hour Meter Concern,boolean,optional,checkbox,true|false,Red flag applicable to Skid Steers,category checklist,Should trigger management review
category_red_flags,Skid Steers,missing_serial_plate,Missing Serial Plate,boolean,optional,checkbox,true|false,Red flag applicable to Skid Steers,category checklist,Should trigger management review
category_red_flags,Skid Steers,safety_system_inoperative,Safety System Inoperative,boolean,optional,checkbox,true|false,Red flag applicable to Skid Steers,category checklist,Should trigger management review
category_red_flags,Skid Steers,non_running_major_component_failure,Non Running Major Component Failure,boolean,optional,checkbox,true|false,Red flag applicable to Skid Steers,category checklist,Should trigger management review
category_component_score,Compact Track Loaders,engine_score,Engine Score,integer,required,select,0|1|2|3|4|5,Condition score for Engine,category checklist,Use shared condition definitions
category_component_notes,Compact Track Loaders,engine_notes,Engine Notes,text,optional,textarea,,Appraiser notes for Engine,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Compact Track Loaders,hydraulic_system_score,Hydraulic system Score,integer,required,select,0|1|2|3|4|5,Condition score for Hydraulic system,category checklist,Use shared condition definitions
category_component_notes,Compact Track Loaders,hydraulic_system_notes,Hydraulic system Notes,text,optional,textarea,,Appraiser notes for Hydraulic system,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Compact Track Loaders,drive_system_score,Drive system Score,integer,required,select,0|1|2|3|4|5,Condition score for Drive system,category checklist,Use shared condition definitions
category_component_notes,Compact Track Loaders,drive_system_notes,Drive system Notes,text,optional,textarea,,Appraiser notes for Drive system,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Compact Track Loaders,tracks_undercarriage_score,Tracks/undercarriage Score,integer,required,select,0|1|2|3|4|5,Condition score for Tracks/undercarriage,category checklist,Use shared condition definitions
category_component_notes,Compact Track Loaders,tracks_undercarriage_notes,Tracks/undercarriage Notes,text,optional,textarea,,Appraiser notes for Tracks/undercarriage,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Compact Track Loaders,lift_arms_frame_score,Lift arms/frame Score,integer,required,select,0|1|2|3|4|5,Condition score for Lift arms/frame,category checklist,Use shared condition definitions
category_component_notes,Compact Track Loaders,lift_arms_frame_notes,Lift arms/frame Notes,text,optional,textarea,,Appraiser notes for Lift arms/frame,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Compact Track Loaders,cab_controls_score,Cab/controls Score,integer,required,select,0|1|2|3|4|5,Condition score for Cab/controls,category checklist,Use shared condition definitions
category_component_notes,Compact Track Loaders,cab_controls_notes,Cab/controls Notes,text,optional,textarea,,Appraiser notes for Cab/controls,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Compact Track Loaders,quick_attach_score,Quick attach Score,integer,required,select,0|1|2|3|4|5,Condition score for Quick attach,category checklist,Use shared condition definitions
category_component_notes,Compact Track Loaders,quick_attach_notes,Quick attach Notes,text,optional,textarea,,Appraiser notes for Quick attach,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Compact Track Loaders,attachments_score,Attachments Score,integer,required,select,0|1|2|3|4|5,Condition score for Attachments,category checklist,Use shared condition definitions
category_component_notes,Compact Track Loaders,attachments_notes,Attachments Notes,text,optional,textarea,,Appraiser notes for Attachments,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_attachments,Compact Track Loaders,attachment_option,Attachment Option,reference_value,optional,multi_select,General purpose bucket,Attachment or option for Compact Track Loaders,category checklist,Store as child record where possible
category_attachments,Compact Track Loaders,attachment_option,Attachment Option,reference_value,optional,multi_select,Forks,Attachment or option for Compact Track Loaders,category checklist,Store as child record where possible
category_attachments,Compact Track Loaders,attachment_option,Attachment Option,reference_value,optional,multi_select,Mulcher,Attachment or option for Compact Track Loaders,category checklist,Store as child record where possible
category_attachments,Compact Track Loaders,attachment_option,Attachment Option,reference_value,optional,multi_select,Brush cutter,Attachment or option for Compact Track Loaders,category checklist,Store as child record where possible
category_attachments,Compact Track Loaders,attachment_option,Attachment Option,reference_value,optional,multi_select,Auger,Attachment or option for Compact Track Loaders,category checklist,Store as child record where possible
category_attachments,Compact Track Loaders,attachment_option,Attachment Option,reference_value,optional,multi_select,Grapple,Attachment or option for Compact Track Loaders,category checklist,Store as child record where possible
category_attachments,Compact Track Loaders,attachment_option,Attachment Option,reference_value,optional,multi_select,Trencher,Attachment or option for Compact Track Loaders,category checklist,Store as child record where possible
category_attachments,Compact Track Loaders,attachment_option,Attachment Option,reference_value,optional,multi_select,Breaker,Attachment or option for Compact Track Loaders,category checklist,Store as child record where possible
category_required_photos,Compact Track Loaders,required_photo,Required Photo,reference_value,required,camera,4 corner exterior,Required photo for Compact Track Loaders,category checklist,Can be enforced by app workflow
category_required_photos,Compact Track Loaders,required_photo,Required Photo,reference_value,required,camera,Serial plate,Required photo for Compact Track Loaders,category checklist,Can be enforced by app workflow
category_required_photos,Compact Track Loaders,required_photo,Required Photo,reference_value,required,camera,Hour meter,Required photo for Compact Track Loaders,category checklist,Can be enforced by app workflow
category_required_photos,Compact Track Loaders,required_photo,Required Photo,reference_value,required,camera,Cab interior,Required photo for Compact Track Loaders,category checklist,Can be enforced by app workflow
category_required_photos,Compact Track Loaders,required_photo,Required Photo,reference_value,required,camera,Engine compartment,Required photo for Compact Track Loaders,category checklist,Can be enforced by app workflow
category_required_photos,Compact Track Loaders,required_photo,Required Photo,reference_value,required,camera,Quick attach,Required photo for Compact Track Loaders,category checklist,Can be enforced by app workflow
category_required_photos,Compact Track Loaders,required_photo,Required Photo,reference_value,required,camera,Bucket cutting edge,Required photo for Compact Track Loaders,category checklist,Can be enforced by app workflow
category_required_photos,Compact Track Loaders,required_photo,Required Photo,reference_value,required,camera,Tracks/rollers both sides,Required photo for Compact Track Loaders,category checklist,Can be enforced by app workflow
category_required_photos,Compact Track Loaders,required_photo,Required Photo,reference_value,required,camera,Visible leaks/damage,Required photo for Compact Track Loaders,category checklist,Can be enforced by app workflow
category_value_drivers,Compact Track Loaders,value_driver,Value Driver,reference_value,reference,display_only,Hours,Value driver to consider for Compact Track Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Compact Track Loaders,value_driver,Value Driver,reference_value,reference,display_only,Track life,Value driver to consider for Compact Track Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Compact Track Loaders,value_driver,Value Driver,reference_value,reference,display_only,High-flow package,Value driver to consider for Compact Track Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Compact Track Loaders,value_driver,Value Driver,reference_value,reference,display_only,Attachment package,Value driver to consider for Compact Track Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Compact Track Loaders,value_driver,Value Driver,reference_value,reference,display_only,Undercarriage cost exposure,Value driver to consider for Compact Track Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Compact Track Loaders,value_driver,Value Driver,reference_value,reference,display_only,Cab package,Value driver to consider for Compact Track Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Compact Track Loaders,value_driver,Value Driver,reference_value,reference,display_only,Brand demand,Value driver to consider for Compact Track Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Compact Track Loaders,value_driver,Value Driver,reference_value,reference,display_only,Running status,Value driver to consider for Compact Track Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Compact Track Loaders,value_driver,Value Driver,reference_value,reference,display_only,Rental wear,Value driver to consider for Compact Track Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Compact Track Loaders,value_driver,Value Driver,reference_value,reference,display_only,Overall cosmetics,Value driver to consider for Compact Track Loaders,category checklist,"Use in training, summary generation, and review"
category_red_flags,Compact Track Loaders,structural_damage,Structural Damage,boolean,optional,checkbox,true|false,Red flag applicable to Compact Track Loaders,category checklist,Should trigger management review
category_red_flags,Compact Track Loaders,active_major_leak,Active Major Leak,boolean,optional,checkbox,true|false,Red flag applicable to Compact Track Loaders,category checklist,Should trigger management review
category_red_flags,Compact Track Loaders,hour_meter_concern,Hour Meter Concern,boolean,optional,checkbox,true|false,Red flag applicable to Compact Track Loaders,category checklist,Should trigger management review
category_red_flags,Compact Track Loaders,missing_serial_plate,Missing Serial Plate,boolean,optional,checkbox,true|false,Red flag applicable to Compact Track Loaders,category checklist,Should trigger management review
category_red_flags,Compact Track Loaders,safety_system_inoperative,Safety System Inoperative,boolean,optional,checkbox,true|false,Red flag applicable to Compact Track Loaders,category checklist,Should trigger management review
category_red_flags,Compact Track Loaders,non_running_major_component_failure,Non Running Major Component Failure,boolean,optional,checkbox,true|false,Red flag applicable to Compact Track Loaders,category checklist,Should trigger management review
category_component_score,Motor Graders,engine_score,Engine Score,integer,required,select,0|1|2|3|4|5,Condition score for Engine,category checklist,Use shared condition definitions
category_component_notes,Motor Graders,engine_notes,Engine Notes,text,optional,textarea,,Appraiser notes for Engine,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Motor Graders,transmission_score,Transmission Score,integer,required,select,0|1|2|3|4|5,Condition score for Transmission,category checklist,Use shared condition definitions
category_component_notes,Motor Graders,transmission_notes,Transmission Notes,text,optional,textarea,,Appraiser notes for Transmission,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Motor Graders,circle_drawbar_moldboard_score,Circle/drawbar/moldboard Score,integer,required,select,0|1|2|3|4|5,Condition score for Circle/drawbar/moldboard,category checklist,Use shared condition definitions
category_component_notes,Motor Graders,circle_drawbar_moldboard_notes,Circle/drawbar/moldboard Notes,text,optional,textarea,,Appraiser notes for Circle/drawbar/moldboard,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Motor Graders,articulation_steering_score,Articulation/steering Score,integer,required,select,0|1|2|3|4|5,Condition score for Articulation/steering,category checklist,Use shared condition definitions
category_component_notes,Motor Graders,articulation_steering_notes,Articulation/steering Notes,text,optional,textarea,,Appraiser notes for Articulation/steering,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Motor Graders,hydraulic_system_score,Hydraulic system Score,integer,required,select,0|1|2|3|4|5,Condition score for Hydraulic system,category checklist,Use shared condition definitions
category_component_notes,Motor Graders,hydraulic_system_notes,Hydraulic system Notes,text,optional,textarea,,Appraiser notes for Hydraulic system,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Motor Graders,axles_tandems_score,Axles/tandems Score,integer,required,select,0|1|2|3|4|5,Condition score for Axles/tandems,category checklist,Use shared condition definitions
category_component_notes,Motor Graders,axles_tandems_notes,Axles/tandems Notes,text,optional,textarea,,Appraiser notes for Axles/tandems,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Motor Graders,tires_score,Tires Score,integer,required,select,0|1|2|3|4|5,Condition score for Tires,category checklist,Use shared condition definitions
category_component_notes,Motor Graders,tires_notes,Tires Notes,text,optional,textarea,,Appraiser notes for Tires,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Motor Graders,cab_controls_score,Cab/controls Score,integer,required,select,0|1|2|3|4|5,Condition score for Cab/controls,category checklist,Use shared condition definitions
category_component_notes,Motor Graders,cab_controls_notes,Cab/controls Notes,text,optional,textarea,,Appraiser notes for Cab/controls,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_attachments,Motor Graders,attachment_option,Attachment Option,reference_value,optional,multi_select,Front blade,Attachment or option for Motor Graders,category checklist,Store as child record where possible
category_attachments,Motor Graders,attachment_option,Attachment Option,reference_value,optional,multi_select,Scarifier,Attachment or option for Motor Graders,category checklist,Store as child record where possible
category_attachments,Motor Graders,attachment_option,Attachment Option,reference_value,optional,multi_select,Ripper,Attachment or option for Motor Graders,category checklist,Store as child record where possible
category_attachments,Motor Graders,attachment_option,Attachment Option,reference_value,optional,multi_select,Snow wing,Attachment or option for Motor Graders,category checklist,Store as child record where possible
category_attachments,Motor Graders,attachment_option,Attachment Option,reference_value,optional,multi_select,GPS mast kit,Attachment or option for Motor Graders,category checklist,Store as child record where possible
category_attachments,Motor Graders,attachment_option,Attachment Option,reference_value,optional,multi_select,Cross slope controls,Attachment or option for Motor Graders,category checklist,Store as child record where possible
category_required_photos,Motor Graders,required_photo,Required Photo,reference_value,required,camera,4 corner exterior,Required photo for Motor Graders,category checklist,Can be enforced by app workflow
category_required_photos,Motor Graders,required_photo,Required Photo,reference_value,required,camera,Serial plate,Required photo for Motor Graders,category checklist,Can be enforced by app workflow
category_required_photos,Motor Graders,required_photo,Required Photo,reference_value,required,camera,Hour meter,Required photo for Motor Graders,category checklist,Can be enforced by app workflow
category_required_photos,Motor Graders,required_photo,Required Photo,reference_value,required,camera,Cab interior,Required photo for Motor Graders,category checklist,Can be enforced by app workflow
category_required_photos,Motor Graders,required_photo,Required Photo,reference_value,required,camera,Engine compartment,Required photo for Motor Graders,category checklist,Can be enforced by app workflow
category_required_photos,Motor Graders,required_photo,Required Photo,reference_value,required,camera,Circle and drawbar,Required photo for Motor Graders,category checklist,Can be enforced by app workflow
category_required_photos,Motor Graders,required_photo,Required Photo,reference_value,required,camera,Moldboard edge,Required photo for Motor Graders,category checklist,Can be enforced by app workflow
category_required_photos,Motor Graders,required_photo,Required Photo,reference_value,required,camera,Tandems,Required photo for Motor Graders,category checklist,Can be enforced by app workflow
category_required_photos,Motor Graders,required_photo,Required Photo,reference_value,required,camera,All tires,Required photo for Motor Graders,category checklist,Can be enforced by app workflow
category_required_photos,Motor Graders,required_photo,Required Photo,reference_value,required,camera,Visible leaks/damage,Required photo for Motor Graders,category checklist,Can be enforced by app workflow
category_value_drivers,Motor Graders,value_driver,Value Driver,reference_value,reference,display_only,Hours,Value driver to consider for Motor Graders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Motor Graders,value_driver,Value Driver,reference_value,reference,display_only,Moldboard/circle condition,Value driver to consider for Motor Graders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Motor Graders,value_driver,Value Driver,reference_value,reference,display_only,Tire life,Value driver to consider for Motor Graders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Motor Graders,value_driver,Value Driver,reference_value,reference,display_only,GPS machine control,Value driver to consider for Motor Graders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Motor Graders,value_driver,Value Driver,reference_value,reference,display_only,Articulation wear,Value driver to consider for Motor Graders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Motor Graders,value_driver,Value Driver,reference_value,reference,display_only,Roading ability,Value driver to consider for Motor Graders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Motor Graders,value_driver,Value Driver,reference_value,reference,display_only,Brand demand,Value driver to consider for Motor Graders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Motor Graders,value_driver,Value Driver,reference_value,reference,display_only,Running status,Value driver to consider for Motor Graders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Motor Graders,value_driver,Value Driver,reference_value,reference,display_only,Emission tier,Value driver to consider for Motor Graders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Motor Graders,value_driver,Value Driver,reference_value,reference,display_only,Overall cosmetics,Value driver to consider for Motor Graders,category checklist,"Use in training, summary generation, and review"
category_red_flags,Motor Graders,structural_damage,Structural Damage,boolean,optional,checkbox,true|false,Red flag applicable to Motor Graders,category checklist,Should trigger management review
category_red_flags,Motor Graders,active_major_leak,Active Major Leak,boolean,optional,checkbox,true|false,Red flag applicable to Motor Graders,category checklist,Should trigger management review
category_red_flags,Motor Graders,hour_meter_concern,Hour Meter Concern,boolean,optional,checkbox,true|false,Red flag applicable to Motor Graders,category checklist,Should trigger management review
category_red_flags,Motor Graders,missing_serial_plate,Missing Serial Plate,boolean,optional,checkbox,true|false,Red flag applicable to Motor Graders,category checklist,Should trigger management review
category_red_flags,Motor Graders,safety_system_inoperative,Safety System Inoperative,boolean,optional,checkbox,true|false,Red flag applicable to Motor Graders,category checklist,Should trigger management review
category_red_flags,Motor Graders,non_running_major_component_failure,Non Running Major Component Failure,boolean,optional,checkbox,true|false,Red flag applicable to Motor Graders,category checklist,Should trigger management review
category_component_score,Telehandlers,engine_score,Engine Score,integer,required,select,0|1|2|3|4|5,Condition score for Engine,category checklist,Use shared condition definitions
category_component_notes,Telehandlers,engine_notes,Engine Notes,text,optional,textarea,,Appraiser notes for Engine,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Telehandlers,transmission_score,Transmission Score,integer,required,select,0|1|2|3|4|5,Condition score for Transmission,category checklist,Use shared condition definitions
category_component_notes,Telehandlers,transmission_notes,Transmission Notes,text,optional,textarea,,Appraiser notes for Transmission,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Telehandlers,boom_assembly_score,Boom assembly Score,integer,required,select,0|1|2|3|4|5,Condition score for Boom assembly,category checklist,Use shared condition definitions
category_component_notes,Telehandlers,boom_assembly_notes,Boom assembly Notes,text,optional,textarea,,Appraiser notes for Boom assembly,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Telehandlers,hydraulic_system_score,Hydraulic system Score,integer,required,select,0|1|2|3|4|5,Condition score for Hydraulic system,category checklist,Use shared condition definitions
category_component_notes,Telehandlers,hydraulic_system_notes,Hydraulic system Notes,text,optional,textarea,,Appraiser notes for Hydraulic system,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Telehandlers,axles_steering_score,Axles/steering Score,integer,required,select,0|1|2|3|4|5,Condition score for Axles/steering,category checklist,Use shared condition definitions
category_component_notes,Telehandlers,axles_steering_notes,Axles/steering Notes,text,optional,textarea,,Appraiser notes for Axles/steering,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Telehandlers,tires_score,Tires Score,integer,required,select,0|1|2|3|4|5,Condition score for Tires,category checklist,Use shared condition definitions
category_component_notes,Telehandlers,tires_notes,Tires Notes,text,optional,textarea,,Appraiser notes for Tires,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Telehandlers,cab_controls_score,Cab/controls Score,integer,required,select,0|1|2|3|4|5,Condition score for Cab/controls,category checklist,Use shared condition definitions
category_component_notes,Telehandlers,cab_controls_notes,Cab/controls Notes,text,optional,textarea,,Appraiser notes for Cab/controls,category checklist,"Describe defects, leaks, play, repairs, missing items"
